exhausted, meaningless
reversed, tonight
deficient, southeast
potent, yourself
extensible, practically
cabbage, dynamic
brittle, self-governing
connected, flashing
charmed, key
illegal, sensible
intact, thorough
broadest, tricky
complicated, information
deceased, kind 
asian, joyful
om-mazing, readable
aware , long-term
physically, reduced
best, negligent
open-ended, others
mild , way
deep-rooted, tenable
exaggerated, inspiring
change, unique
elsewhere, nervous
determinable, intriguing
previously, principale
export, satisfying
cordial, peaceful
obligatory, sweet
already, thrilling
comin, filed
elevated, readable
almighty, off-the-record
modern , radical
good-iooking, spicy
holier, ill
recently, shit
laughable, overambitious
generous, promptly
squat, unseen
weird , wierd
culpable, hurtin
designed, simply
doctor, sketchy
shut, tasty
any, inspirational
lately, premier
effectively, rationalized
binding, perfect 
many , top
already, stressful
counterfeit, overwrought
restless, weighted
nearly, robust
inadequate, key 
debated, populous
dumb, unbecoming
diverse, observed
accused, stopped
being, merciful
eighth, sensational
ethical, strongest
manifest, tasty
absent-minded, small-time
constrained, poorest
imperfect, imported
else, manufactured
co-chair, monitored
limited , nonsense
shipshape, so
arduous, liquid
fledged, henry
1st, daunting
nice , zesty
degrading, indisputable
insufficient, operative
deceptive, great 
establishment, explained
objectionable, treated
heaviest, sparse
compared, well-written
abysmal, inactive
cleared, rarest
pure, reduced
absent, concentrated
authorized, elementary
suspicious, well-established
nessessary, stopped
migratory, undemanding
awaited, durable
discriminate, marginalized
illiquid, toxic
considerate, treacherous
minimal, specialized
rare, seventh
facilitated, impressed 
pretentious, thankful 
awkward, true 
gandalf, newsworthy
beautiful , juicy
comparable, unfathomable
higher, on
childish, infected
authentic, secondary
try, unhealthy
extirpated, syrupy
induced, unlucky
apt, daily 
initial, intolerable
above-mentioned, regulated
blow, ever-increasing
policy, tight 
disappointed, inspiring
rationalized, reachable
intended, nearly
palatable, stumpy
happiest, wealthiest
maximum, merciless
ample , vital
cabbage, crucial
reliable , unbiased
blurred, welcome 
essentially, pleasant
10, suspicious
mild , receivable
persistent, uneconomical
faulty, long
high, precarious
overwrought, silent
automated, special
aggressive , satisfied 
sealed, sobering
cooperative, inhumane
down, shoot
mideast, safe 
neat, rogue
disparate, human
awful, clean
relevant, same 
iegitimate, public 
undeniable, well-timed
great , non-discriminatory
potential, soft
finer, serious 
forward-looking, thus
cleared, inconsequential
fabulous, immersive
invariable, multidimensional
discriminate, redeemable
desired, forgotten
hasty, stand-alone
imported, well-tolerated
handled, recognizing
cozy, own
enthusiastic , wary
intelligible, lightweight
irate, loud 
lunatic, unpleasant
conscientious, obvious
more, nervous 
fast-switched, puzzling
attentive , ravenous
standard, third 
moot, usually
mobile, twofold
better, larger
bad, pluralistic
bull, gloomy
intensive, redundant
dangerous , hiv
adequate , chickenshit
others, peaceful
immense, prevailing
accuracy, comforting
extra, unsustainable
ambiguous, verify
cognizant, enhancing
weirder, whatever
drunk , puny
addition, importantly
all-encompassing, respected
greatest, isolated
pretty, slippery
terrific, well-treated
awaited, believable
careful, overweight
glorious, steep
attractive, opening
cost-shared, terrific 
automated, korean
counterfeit, simply
info, present
depressed, multi-disciplinary
heard, patience
prohibitive, remaining
indiscriminate, outstanding
original, tasteful
enlightening, inhumane
quicker, smooth
awareness-raising, heartfelt
unreal, well-done
carsick, needy
advantageous, blow
bad , sensitive 
redeemable, sour
certain , dormant
absolute, functional
free, over 
iovely, no
dummy, ineligible
enhancement, multicultural
probable, time
certain, non-compensatory
applicable, maximal
high-tech, sympathetic
hlv-positive, magical
korea, user-defined
mimi, surprising
comin, minus
cheap , collective
deserted, irritable
south, wider
north-west, prettier
executory, unbelievable 
compulsory, practice-oriented
concentrated, labour-intensive
away, refusal
incongruous, mild
co-financing, nice
alright , pilot-tested
combative, specify
simpler, vigorous
hostile, incomprehensible
foreverything, subdued
abhorrent, african
necessary , solidarity
sore, superfluous
long , silent
advantageous, mild 
based, neat
comfortable, unhelpful
notably, outstanding
adverse, forever
apart, evident
defenceless, owned
hospitable, south-east
commercial, direct
feeble, nominal
hiv-infected, medium-sized
doin, lame 
delightful , moronic
contemporary , perilous
folks, tall
largest, proven
distracting, experienced
frankenstein, thankful 
rarely, trusted
bullshit, temporarily
amended, charmed
crude, invariable
prolonged, u.s.
reasonable , unfathomable
administered, self-employed
brave, scant
through, wreckable
generous, longest
accordingly, well-lit
confidentiality, well-positioned
lovely, us
either, pro-active
distinct , drier
bullshit, reasonable
rampant, sovereign
grievous, preoccupied
lamentable, tell
moronic, truer
emotional, fella
hopeful, later
alike, processing
such, wiser
immeasurable, plain
deprived, shifty
asian , uneconomical
significant, triple
brightest, raison
diverse, kinky
additionally, unused
changed, mature
commitment, trained 
rotten, unlimited
condescending, roll
intended, respendable
inappropriate, topical
called, idiotic
relaxed , unbecoming
envious, north-west
defenceless, taller
predictable, undisputed
absolutely, stifling
crucial, unspecified
rewarding, surer
indisposed, patient
thought-out, useless
brief , workable
industrialised, multicultural
dependable, implacable
loose , small-scale
broader-based, imperceptible
really, tan
advantaged, dying
dumb , off-the-record
provision, wary
insulted, wicked
aesthetic, evident
incidental, polite 
rude , sad
!, gigantic
clearly, unforeseeable
mimi, prevalent
fucked, key 
deficient, universal
!, executable
booked, underway
girl, unhurt
limber, sublime
excessive, loyal 
self-contained, simplified
furthest, inconsistent
controversial, limited
invalid, primarily
cold , convinced
co-funded, mild 
co-funding, ju
general, ill-defined
individual, oversensitive
circumspect, vulgar
heavier, used
dismissed, permissible
leave, prudent
expedient, identified
concise, matched
hlv-positive, working
acceptable , prescriptive
gravest, quicker
enough , provision
although, credible
brisk, difficult
coast, multifaceted
skilled, stocky
closest, discretionary
cohesive, well-written
fun , weii
expressed, tough
liberal, salute
irreconcilable, life-long
abhorrent, constituted
guilty, long-lasting
lively , unbalanced
neglected, phat
prominent, results-oriented
complex, moderately
legitimate, reinforcing
baby-sitting, opposite
fiercer, fine 
clearest, sultry
awful, considerate
happening, liquid
house-trained, over-optimistic
drastic, unnecessary
disingenuous, inconspicuous
elongated, off
completed, rusted
comfy , senseless
beautiful, non-specific
encouraged, essential
arbitrary, confident
customized, partial
poor, self-sufficiency
blurry, payable
big , european
noted, reduced
finally, touching
cabbage, less-favoured
deserted, volatile
newsworthy, perilous
forgiving, positioned
principal, resolved
-ready, ravishing
lookin, wet 
available, normally
lucky , well-educated
chubby, processing
frequent , separate 
gigantic, self-serving
newer, righteous
least, off-site
expanded, verify
omnipresent, related
cheery, marine
clear , regrettably
demanding, e.g.
irritated, lean
miniscule, same
interlinked, overflowing
unfilled, work
solid, underpaid
for, unable 
foolproof, naive
earlier, known
smooth , unfortunate
non-discriminatory, startled
bummed, thin
firm, on-going
south, weak
explosive, responsive
canceled, mieux
trustworthy, undecided
gandalf, restless
-lnteresting, stupider
big , false
agreement, horseshit
annoying, confidentiality
grand, inconclusive
humble , smaller
imported, multifocal
scrumptious , wetter
executable, frazzled
earliest, knowing
confidential, knowledgeable
commended, over 
fairly, quality 
growing, infeasible
bullshit, endearing
natural , sure 
designed, preliminary
forthwith, morbid
noisy, set
cheerful, convinced
lastly, similarly
accelerating, eventually
noted, trite
accordingly, smallest
inexhaustible, unfit
okey-dokey, well-positioned
absent-minded, stepped-up
either, held
excellent, nothing
messy, reliable
disciplined, fertile
environmentally-friendly, readable
following, worrisome
doubtful, rebatable
rampant, warranted
prior, reversed
egotistical, light
executed, saying
enhancing, human 
overwhelming , weakest
mobile, thorny
-good, narrower
enjoyable, shocking
delighted, state-owned
comfy , legally
asking, living
enough, humble
comprehensive, elaborated
embedded, energy-efficient
frustrating, sketchy
undeveloped, untrue
baby-sitting, numerous 
apposite, complicated
slow, youngest
flashing, individual
searchable, small-time
deposited, stringent
kiddo, powerless
fundamental, multi-layered
absolutely, dumb
believable, favoured
incomprehensible, patient
imperfect, insubstantial
obligatory, recommendable
competitive , hilarious
cracked, undignified
comprende, secure
daily , forthwith
cabbage, large 
all-round, nervous
enthusiastic , issue
motivated, unprepared
chilly, state-owned
facilitated, phenomenal 
alarming, mid-sized
admiral, extinct
multi-ethnic, seldom
high-tech, long 
running, uptight
uncomplicated, warmest
statutory, sturdy
legit, unthinkable
substantiated, technology-neutral
johnny, well-filled
awestruck, thoroughly
poisonous, random
lifelong, reaching
discernable, fanta
inconvenient, quality 
thrilled, wacky
certain, lastly
interim, stupid
all-round, tan
abysmal, deserved
calm , finite
transitory, uptown
discernible, reasonably
changing, sudden
clueless, realistic
enlarged, integrated
bad-ass, encompassing
breathe, sorr
ioyal, technically
oldest, surreal
idiotic, unwell
old, prestigious
memorable, wealthier
easier, expanding
discrete, unrestricted
reliable, standing
conclusive, hideous
efficacy, primordial
bankrupt, undignified
interested, responsable
demanding, like
lucrative, selfish
obscure, warmest
manufactured, regrettably
humble, than
sparse, unrelated
guaranteed, released
unlawful, violated
iate, wacky
non-competitive, restrictive
inoperable, sane
hereby, two
circumspect, shared
below, functional
also, cherry
changed, varying
exclusive, high
heard, undamaged
severe, used 
newest, upset
magical, outside
focused, polite 
immeasurable, terrible 
go, legality
cost-effective, flattering
-good, sweetheart
immeasurable, smooth 
narrow , supported
intentional, rugged
elaborated, harmonised
developing, imperceptible
marketed, standing
broadest, darling
acknowledged, cheapest
following, inefficient
favoured, that
results-oriented, total
perfect, secondary
adaptable, between
interest, soaked
adequate , secret
de-insured, ideally
honoured, n'tunderstand
relentless, working
second, sympathetic
queer, repayable
distinguished, dorky
innocent, rich
focussed, naked 
ironic, wanted
evening, ravishing
discreet, magic 
barmy, merely
duty-bound, injured
legibly, mum
invariable, now
insured, remediated
bare, good-iooking
admiral, co-dependent
firstly, uneven
filthy, just
darn, louder
mutual, unhelpful
reality, supplied
laudable, named
growing, superior 
issued, sale
satisfactory, sinister
audacious, undecided
nasty, paradoxical
coarser, laddie
refundable, terrified
hopeful, unemployed
free , little
ail, widening
'sgoing, remarried
imrtant, white
awareness-raising, obvious 
schizo, untrue
all-encompassing, differing
handsome, neighbours
mistreated, powerless
expandable, targeted
heavyset, right 
irritating, underfunded
certain , meaningless
further, induced
inconspicuous, speaking
crazed, reckless
